-0.85	-78.9	3914
-1.469	-78.817	6261
-1.467	-78.442	5023
-1.78	-78.613	3336
-2.005	-78.341	5286
-0.37	-91.55	1476
-0.02	-91.546	790
0.02	-91.35	1710
-0.18	-91.28	1330
-0.43	-91.12	1130
-0.83	-91.17	1124
-0.92	-91.408	1640
0.58	-90.75	780
0.33	-90.47	343
0.32	-89.958	64
-0.22	-90.77	920
-0.62	-90.33	864
-0.88	-89.5	759
-14.133	-71.367	3848
-15.07	-73.18	4980
-15.33	-73.45	5522
-15.52	-72.65	6377
-15.42	-72.33	4713
-15.78	-72.08	4554
-15.787	-71.857	5960
-16.191	-71.53	6057
-16.261	-71.754	2525
-16.294	-71.409	5822
-16.355	-70.903	5672
-16.608	-70.85	4850
-16.755	-70.595	5408
-17.026	-70.372	5801
-17.184	-70.196	5495
-17.47	-69.813	5650
-17.72	-69.77	5980
-18.1	-69.5	5860
-18.166	-69.142	6336
-18.42	-69.092	6071
-18.62	-68.75	4215
-19.15	-68.83	5550
-19.13	-68.53	5430
-19.463	-67.432	3650
-19.78	-66.48	5438
-20.73	-68.55	5163
-20.939	-68.413	5705
-22.557	-67.853	5884
-22.719	-67.891	5961
-22.83	-67.88	5916
-22.895	-67.566	5598
-23	-67.75	5703
-23.236	-67.645	5631
-23.292	-67.618	6023
-23.58	-67.7	5778
-23.37	-67.73	5592
-23.743	-67.534	5852
-23.82	-67.77	5910
-23.83	-67.95	3550
-23.949	-67.74	4458
-23.97	-68.13	3109
-24.188	-68.054	6233
-24.319	-68.59	4220
-24.396	-68.246	6031
-24.72	-68.53	6739
-25.083	-68.367	5451
-25.168	-68.507	5706
-25.336	-68.521	5481
-25.414	-68.588	5413
-26.48	-68.58	6173
-26.8	-68.37	5906
-27.033	-68.296	6638
-27.109	-68.541	6879
-27.105	-68.713	6205
-24.05	-66.48	5486
-24.29	-67.783	6095
-25.078	-68.266	4652
-26.12	-67.4	3495
-26.632	-68.361	6373
-26.623	-68.116	5741
-26.789	-67.765	4670
-27.196	-68.561	6658
-27.114	-109.356	501
-33.425	-69.797	5660
-33.789	-69.895	6070
-34.164	-69.832	5323
-34.608	-70.295	4860
-34.65	-70.05	5189
-34.917	-69.981	4999
-34.814	-70.352	4280
-35.223	-70.568	3977
-35.123	-69.9	3007
-35.558	-70.496	3508
-35.58	-70.75	3953
-35.653	-70.761	3788
-36.058	-70.492	2162
-35.989	-70.849	3621
-36.193	-71.161	3242
-36.286	-71.009	2268
-36.45	-70.92	1890
-36.422	-69.241	3715
-36.868	-71.378	3180
-37.144	-70.033	4114
-37.406	-71.349	2979
-37.738	-70.906	2360
-37.856	-71.183	2953
-37.92	-71.45	3164
-38.31	-71.645	2739
-38.379	-71.586	2832
-39.02	-70.37	1700
-38.692	-71.729	3125
-38.97	-71.52	2282
-39.25	-71.75	1652
-39.42	-71.93	2847
-39.496	-71.722	2360
-39.637	-71.502	3776
-39.887	-71.58	2189
-39.927	-72.027	2422
-40.35	-72.07	1114
-40.59	-72.117	2236
-40.783	-72.15	1979
-40.969	-72.264	2493
-41.105	-72.496	2659
-41.157	-71.885	3478
-41.3	-72.27	506
-41.33	-72.618	1974
-41.755	-72.396	2187
-41.874	-72.431	1572
-41.88	-72.58	1210
-42.018	-70.194	1344
-42.377	-72.578	1318
-42.799	-72.445	2452
-42.833	-72.646	1122
-43.469	-72.782	1790
-43.189	-72.794	1826
-44.08	-72.88	2400
-44.3	-72.53	524
-44.7	-73.08	1660
-45.059	-72.984	2090
-45.1	-73.17	2960
-45.9	-72.97	1905
-49.019	-73.504	3542
