20080223  10215330  -27.2863   -67.0367     23.660   0.0    0.00    0.00   0.19        228
20080224    183532  -26.9135   -67.3684     13.130   0.0    0.00    0.00   0.20        230
20080224    440161  -26.4808   -67.9463      2.580   0.0    0.00    0.00   0.25        231
20080224   8215756  -27.0300   -68.0266      7.920   0.0    0.00    0.00   0.38        232
20080224  14114751  -26.2994   -67.8978      2.200   0.0    0.00    0.00   0.24        233
20080224  16364036  -27.3315   -66.5803     10.960   0.0    0.00    0.00   0.35        234
20080224  22553160  -26.5123   -67.3155     11.240   0.0    0.00    0.00   0.19        235
20080225   8031843  -26.0300   -67.8314      6.970   0.0    0.00    0.00   0.19        236
20080225  22103100  -26.5018   -67.2938      6.060   0.0    0.00    0.00   0.25        237
20080225  23593160  -26.5015   -67.2957      8.540   0.0    0.00    0.00   0.30        238
20080226   3204994  -26.4196   -67.8764      8.910   0.0    0.00    0.00   0.24        239
20080226   5503478  -26.5007   -67.2961      9.090   0.0    0.00    0.00   0.27        240
20080226   6002186  -26.5007   -67.2922      8.190   0.0    0.00    0.00   0.22        241
20080226   8443267  -26.4980   -67.2914      6.820   0.0    0.00    0.00   0.22        242
20080226   8461799  -26.4997   -67.2957      7.030   0.0    0.00    0.00   0.21        243
20080226   8473627  -26.5001   -67.2931      8.290   0.0    0.00    0.00   0.28        244
20080226   8481069  -26.5027   -67.2927      5.890   0.0    0.00    0.00   0.49        245
20080226   8510527  -26.5004   -67.2944      8.620   0.0    0.00    0.00   0.28        246
20080226   8561484  -26.4993   -67.2975      7.440   0.0    0.00    0.00   0.19        247
20080226   9015642  -26.4992   -67.2950      9.180   0.0    0.00    0.00   0.27        248
20080226   9081311  -26.4996   -67.2969      8.300   0.0    0.00    0.00   0.25        249
20080226   9093933  -26.4973   -67.2959      6.750   0.0    0.00    0.00   0.24        250
20080226   9185570  -26.4986   -67.2948      7.490   0.0    0.00    0.00   0.27        251
20080226   9235022  -26.4970   -67.2989      7.750   0.0    0.00    0.00   0.23        252
20080226  10063390  -27.3886   -66.7216     11.450   0.0    0.00    0.00   0.25        253
20080226  10425356  -25.9627   -67.7686      4.500   0.0    0.00    0.00   0.24        254
20080226  11245726  -26.5033   -67.3000      7.710   0.0    0.00    0.00   0.17        255
20080226  11535892  -26.4970   -67.2967      6.830   0.0    0.00    0.00   0.26        256
20080226  13105545  -26.5004   -67.3000      7.130   0.0    0.00    0.00   0.19        257
20080226  14033906  -25.9606   -67.7628      8.390   0.0    0.00    0.00   0.37        258
20080226  21234360  -26.5015   -67.2983      7.550   0.0    0.00    0.00   0.28        259
20080226  21502342  -26.6925   -67.6200      7.310   0.0    0.00    0.00   0.26        260
20080227    520549  -26.2867   -67.1551     16.220   0.0    0.00    0.00   0.21        261
20080227   2485388  -26.4980   -67.2881      7.510   0.0    0.00    0.00   0.23        262
20080227   7181046  -26.7117   -66.4060      3.270   0.0    0.00    0.00   0.68        263
20080227   7544683  -26.4980   -67.2963      8.540   0.0    0.00    0.00   0.26        264
20080227   7580251  -26.4973   -67.2975      7.640   0.0    0.00    0.00   0.22        265
20080227   8052956  -26.4989   -67.2948      7.380   0.0    0.00    0.00   0.22        266
20080227  13192814  -26.8489   -67.2269     10.940   0.0    0.00    0.00   0.53        267
20080227  17463780  -26.9175   -66.0292     10.580   0.0    0.00    0.00   0.20        268
20080228   9092007  -26.5034   -67.3028      7.630   0.0    0.00    0.00   0.19        270
20080228  12263153  -26.9919   -66.0100      7.600   0.0    0.00    0.00   0.14        271
20080228  12300087  -27.1121   -68.5462      2.480   0.0    0.00    0.00   0.25        272
20080228  19114270  -26.7803   -67.0375     11.890   0.0    0.00    0.00   0.30        273
20080228  19293518  -26.5231   -67.5523     12.330   0.0    0.00    0.00   0.26        274
20080228  20050860  -26.7799   -67.0416     11.410   0.0    0.00    0.00   0.34        275
20080228  20142136  -26.7772   -67.0396     12.340   0.0    0.00    0.00   0.35        276
20080229  11260031  -26.0907   -67.8703      7.150   0.0    0.00    0.00   0.33        277
20080301   3383129  -26.0279   -67.2179     12.860   0.0    0.00    0.00   0.18        279
20080301   5495716  -26.5422   -67.0562     13.230   0.0    0.00    0.00   0.23        280
